index,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,AvgSalary,company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,seniority_by_title,Degree
822,Other Scientist,2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),NA,0,0,48,113,80.5,Advanced BioScience Laboratories,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
823,Other Scientist,3.8,"FORMA THERAPEUTICS
3.8","Watertown, MA","Watertown, MA",51 - 200,2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),NA,1,0,56,97,76.5,FORMA THERAPEUTICS,MA,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
824,Other Scientist,3.7,"Raytheon
3.7","Cambridge, MD","Waltham, MA",10000+,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),NA,0,0,74,124,99,Raytheon,MD,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na
825,Data Scientist,3.8,"Agios Pharmaceuticals
3.8","Cambridge, MA","Cambridge, MA",501 - 1000,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),NA,0,0,68,125,96.5,Agios Pharmaceuticals,MA,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
826,Data Scientist,3.3,"Liberty Mutual Insurance
3.3","Boston, MA","Boston, MA",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,39,67,53,Liberty Mutual Insurance,MA,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
827,Data Engineer,2.7,"Bridg
2.7","Los Angeles, CA","Los Angeles, CA",1 - 50,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,NA,0,0,71,135,103,Bridg,CA,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,sr,na
828,Data Scientist,3.8,"Bill.com
3.8","Palo Alto, CA","Palo Alto, CA",501 - 1000,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),NA,0,0,107,172,139.5,Bill.com,CA,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,sr,M
829,Data Scientist,3.8,"Pacific Northwest National Laboratory
3.8","Richland, WA","Richland, WA",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,49,85,67,Pacific Northwest National Laboratory,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,na,M
830,Data Analyst,3,"Infosys
3.0","Hartford, CT","Bengaluru, India",10000+,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
831,Other Scientist,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,61,123,92,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
832,Data Analyst,3.6,"AXION Healthcare Solutions
3.6","New York, NY","New York, NY",1 - 50,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66,AXION Healthcare Solutions,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
836,Data Engineer,3.5,"Alignment Healthcare
3.5","Orange, CA","Orange, CA",501 - 1000,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,0,0,65,124,94.5,Alignment Healthcare,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,na,M
837,Data Scientist,3.6,"TRANZACT
3.6","Fort Lee, NJ","Fort Lee, NJ",1001 - 5000,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,NA,0,0,87,141,114,TRANZACT,NJ,32,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na
838,Data Scientist,4.2,"ExecOnline
4.2","New York, NY","New York, NY",51 - 200,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,ExecOnline,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,na,na
839,Data Scientist,3.5,"Charter Spectrum
3.5","Maryland Heights, MO","North Salt Lake, UT",1 - 50,NA,School / School District,K-12 Education,Education,$5 to $10 million (USD),NA,0,0,71,121,96,Charter Spectrum,MO,NA,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,P
840,Machine Learning Engineer,4,"Mteq
4.0","Fort Belvoir, VA","Lorton, VA",501 - 1000,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87,Mteq,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
841,Data Scientist,3.7,"Brillient
3.7","Silver Spring, MD","Reston, VA",201 - 500,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,0,0,64,108,86,Brillient,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,na,M
845,Data Scientist,4.4,"Entefy
4.4","Palo Alto, CA","Palo Alto, CA",1 - 50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,NA,0,0,89,144,116.5,Entefy,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
848,Other Scientist,3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
851,Data Analyst,3.6,"San Manuel Casino
3.6","Highland, CA","Highland, CA",1001 - 5000,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),NA,0,0,35,62,48.5,San Manuel Casino,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,na,M
852,Machine Learning Engineer,3.7,"Cboe Global Markets
3.7","Lenexa, KS","Chicago, IL",501 - 1000,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),NA,0,0,61,113,87,Cboe Global Markets,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
853,Data Engineer,3.4,"Trace3
3.4","Houston, TX","Irvine, CA",501 - 1000,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80,Trace3,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
854,Other Scientist,4,"Texas Health Huguley Hospital
4.0","Burleson, TX","Arlington, TX",1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),NA,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
855,Data Scientist,3.7,"Northrop Grumman
3.7","San Jose, CA","Falls Church, VA",10000+,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),NA,0,0,135,211,173,Northrop Grumman,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
856,Other Scientist,2.4,"Teasdale Latin Foods
2.4","Hoopeston, IL","Flower Mound, TX",501 - 1000,NA,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),NA,0,0,39,66,52.5,Teasdale Latin Foods,IL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
857,Data Engineer,3.5,"Saama Technologies Inc
3.5","Phoenix, AZ","Campbell, CA",501 - 1000,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,Saama Technologies Inc,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
858,Other Scientist,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95,AstraZeneca,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
859,Data Scientist,3.2,"MITRE
3.2","Bedford, MA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,MITRE,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,na,na
860,Data Scientist,4.4,"The David J. Joseph Company
4.4","Cincinnati, OH","Cincinnati, OH",201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,NA,0,0,82,132,107,The David J. Joseph Company,OH,136,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,M
861,Data Scientist,3.9,"The Buffalo Group
3.9","Charlottesville, VA","Reston, VA",501 - 1000,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,85,139,112,The Buffalo Group,VA,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,sr,M
863,Data Scientist,3.4,"CompQsoft
3.4","Washington, DC","Houston, TX",51 - 200,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),NA,0,0,72,121,96.5,CompQsoft,DC,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,na,M
864,Other Scientist,2.1,"Cerus Corporation
2.1","Concord, CA","Concord, CA",201 - 500,NA,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),NA,0,0,74,149,111.5,Cerus Corporation,CA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
866,Data Engineer,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,Takeda Pharmaceuticals,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,na,M
867,Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4","New York, NY","Norwalk, CT",201 - 500,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95,"Remedy BPCI Partners, LLC.",NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na
868,Data Scientist,4,"Strategic Financial Solutions
4.0","New York, NY","New York, NY",501 - 1000,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,Strategic Financial Solutions,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
869,Data Scientist,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL",201 - 500,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),NA,0,0,97,160,128.5,Maven Wave Partners,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,sr,na
870,Machine Learning Engineer,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,NA,0,0,81,167,124,Software Engineering Institute,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
871,Data Scientist,3.2,"The Climate Corporation
3.2","San Francisco, CA","San Francisco, CA",501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194,The Climate Corporation,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na
875,Other Scientist,3.7,"Vail Health
3.7","Vail, CO","Vail, CO",501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,1,0,49,81,65,Vail Health,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
877,Data Analyst,4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Salt Lake City, UT","Salt Lake City, UT",10000+,1830,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,NA,0,0,35,65,50,The Church of Jesus Christ of Latter-day Saints,UT,91,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,na
878,Data Scientist,3.5,"Crossix Solutions
3.5","New York, NY","New York, NY",201 - 500,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,NA,0,0,77,132,104.5,Crossix Solutions,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
879,Data Scientist,4.3,"Solugenix Corporation
4.3","Phoenix, AZ","Brea, CA",201 - 500,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),NA,0,0,51,88,69.5,Solugenix Corporation,AZ,52,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,na,na
880,Data Scientist,2.6,"West Coast University
2.6","Irvine, CA","Irvine, CA",10000+,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,NA,0,0,101,141,121,West Coast University,CA,24,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,na,M
881,Data Engineer,4.2,"Clarity Insights
4.2","Charlotte, NC","Chicago, IL",201 - 500,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,0,0,59,112,85.5,Clarity Insights,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na
883,Data Engineer,3.1,"NCSOFT
3.1","Aliso Viejo, CA","Seoul, South Korea",1001 - 5000,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113,NCSOFT,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,na,na
884,Data Scientist,3.8,"SoftBank Robotics
3.8","San Francisco, CA","Paris, France",201 - 500,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),NA,0,0,79,127,103,SoftBank Robotics,CA,16,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,na,M
886,Other Scientist,3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,GSK,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
887,Data Scientist,4.3,"Factual
4.3","Los Angeles, CA","Los Angeles, CA",51 - 200,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153,Factual,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,na
892,Data Scientist,3.2,"MITRE
3.2","McLean, VA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,81,132,106.5,MITRE,VA,63,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,jr,na
893,Data Scientist,5,"SkySync
5.0","Ann Arbor, MI","Ann Arbor, MI",51 - 200,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,0,1,120,140,130,SkySync,MI,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
895,Data Analyst,3.3,"TriNet
3.3","Dublin, CA","Dublin, CA",1001 - 5000,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90,157,123.5,TriNet,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,na,M
896,Data Engineer,4.3,"Medidata Solutions
4.3","New York, NY","New York, NY",1001 - 5000,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,63,110,86.5,Medidata Solutions,NY,22,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
897,Data Scientist,3.5,"Central California Alliance for Health
3.5","Scotts Valley, CA","Scotts Valley, CA",501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),NA,0,0,42,86,64,Central California Alliance for Health,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,na,na
898,Data Analyst,3.9,"Signpost
3.9","New York, NY","New York, NY",201 - 500,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),NA,0,0,32,62,47,Signpost,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,na
899,Data Scientist,4,"Adobe
4.0","San Jose, CA","San Jose, CA",10000+,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116,208,162,Adobe,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,na,M
900,Data Scientist,3.9,"AstraZeneca
3.9","Gaithersburg, MD","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140,AstraZeneca,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
901,Data Scientist,3.4,"DatamanUSA, LLC
3.4","Olympia, WA","Centennial, CO",51 - 200,NA,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),NA,0,0,65,113,89,"DatamanUSA, LLC",WA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
902,Data Engineer,3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98,Pilot Flying J Travel Centers LLC,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sr,M
904,Data Scientist,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137,AstraZeneca,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
907,Data Engineer,4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 - 1000,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),NA,0,0,74,124,99,Pinnacol Assurance,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,na,M
909,Other Scientist,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 - 1000,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,NA,0,0,40,68,54,Palermo's Pizza,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
910,Data Engineer,3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 - 5000,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,NA,0,0,76,142,109,Equian LLC,TN,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,sr,na
911,Data Engineer,3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 - 500,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),NA,0,0,76,142,109,MetroStar Systems,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,na,M
912,Data Scientist,4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 - 5000,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),NA,0,0,108,171,139.5,MathWorks,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,sr,M
913,Data Scientist,3.3,"Liberty Mutual Insurance
3.3","Chicago, IL","Boston, MA",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,202,306,254,Liberty Mutual Insurance,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,na,M
914,Machine Learning Engineer,3.2,"Information Builders
3.2","New York, NY","New York, NY",1001 - 5000,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",0,0,91,159,125,Information Builders,NY,46,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,na,M
916,Data Scientist,3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),NA,0,0,80,133,106.5,Novartis,MA,25,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,sr,M
919,Other Scientist,3.6,"Beebe Healthcare
3.6","Millville, DE","Lewes, DE",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),NA,1,0,43,70,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
920,Other Scientist,2.9,"Audentes Therapeutics
2.9","South San Francisco, CA","San Francisco, CA",201 - 500,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",0,0,49,97,73,Audentes Therapeutics,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,P
921,Other Scientist,2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),NA,0,0,49,113,81,Advanced BioScience Laboratories,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,P
924,Data Scientist,3.2,"Numeric, LLC
3.2","Philadelphia, PA","Chadds Ford, PA",1 - 50,1999,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),NA,0,0,96,161,128.5,"Numeric, LLC",PA,22,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,na,na
926,Other Scientist,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),NA,0,0,65,134,99.5,Reynolds American,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na
928,Other Scientist,4,"23andMe
4.0","South San Francisco, CA","Sunnyvale, CA",501 - 1000,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Ancestry, Verily Life Sciences, Abbott Laboratories",0,0,59,125,92,23andMe,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,sr,M
929,Data Analyst,3.3,"National Interstate
3.3","Richfield, OH","Richfield, OH",501 - 1000,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),NA,0,0,32,59,45.5,National Interstate,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na
930,Data Engineer,4.5,"Moser Consulting
4.5","Indianapolis, IN","Indianapolis, IN",51 - 200,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),NA,0,0,87,158,122.5,Moser Consulting,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,sr,na
931,Data Analyst,3,"Greenway Health
3.0","Tampa, FL","Tampa, FL",1001 - 5000,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",0,0,27,48,37.5,Greenway Health,FL,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,na,M
932,Data Analyst,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 - 10000,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),NA,0,0,39,69,54,The Hanover Insurance Group,MA,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,na
933,Data Analyst,3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 - 5000,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,36,71,53.5,Fareportal,NY,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,na,M
934,Data Scientist,3.9,"TransUnion
3.9","Chicago, IL","Chicago, IL",5001 - 10000,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),NA,0,0,107,173,140,TransUnion,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,sr,na
935,Data Scientist,3.2,"MITRE
3.2","Hampton, VA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56,99,77.5,MITRE,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sr,P
